output_var_name,change_in_multiplier,strategy_code,cost_factor,cost_factor_function,strategy,comparison_code,difference_variable,output_variable_name,multiplier,annual change,sum,diff_var
cb:trns:road_safety:X:gasoline,1,PFLO:NET_ZERO,trns_road_safety_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,energy_consumption_trns_public_gasoline|energy_consumption_trns_road_heavy_freight_gasoline|energy_consumption_trns_road_heavy_regional_gasoline|energy_consumption_trns_road_light_gasoline,cb:trns:road_safety:X:gasoline,-9817684,1,0,energy_consumption_trns_road_heavy_freight_gasoline
cb:trns:road_safety:X:biofuels,1,PFLO:NET_ZERO,trns_road_safety_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,energy_consumption_trns_public_biofuels|energy_consumption_trns_road_heavy_freight_biofuels|energy_consumption_trns_road_heavy_regional_biofuels|energy_consumption_trns_road_light_biofuels,cb:trns:road_safety:X:biofuels,-9817684,1,0,energy_consumption_trns_road_heavy_freight_biofuels
cb:trns:road_safety:X:biofuels,1,PFLO:NET_ZERO,trns_road_safety_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,energy_consumption_trns_public_biofuels|energy_consumption_trns_road_heavy_freight_biofuels|energy_consumption_trns_road_heavy_regional_biofuels|energy_consumption_trns_road_light_biofuels,cb:trns:road_safety:X:biofuels,-9817684,1,0,energy_consumption_trns_road_light_biofuels
cb:trns:road_safety:X:biofuels,1,PFLO:NET_ZERO,trns_road_safety_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,energy_consumption_trns_public_biofuels|energy_consumption_trns_road_heavy_freight_biofuels|energy_consumption_trns_road_heavy_regional_biofuels|energy_consumption_trns_road_light_biofuels,cb:trns:road_safety:X:biofuels,-9817684,1,0,energy_consumption_trns_public_biofuels
cb:trns:road_safety:X:biofuels,1,PFLO:NET_ZERO,trns_road_safety_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,energy_consumption_trns_public_biofuels|energy_consumption_trns_road_heavy_freight_biofuels|energy_consumption_trns_road_heavy_regional_biofuels|energy_consumption_trns_road_light_biofuels,cb:trns:road_safety:X:biofuels,-9817684,1,0,energy_consumption_trns_road_heavy_regional_biofuels
cb:trns:road_safety:X:electricity,1,PFLO:NET_ZERO,trns_road_safety_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,energy_consumption_trns_public_electricity|energy_consumption_trns_road_heavy_freight_electricity|energy_consumption_trns_road_heavy_regional_electricity|energy_consumption_trns_road_light_electricity,cb:trns:road_safety:X:electricity,-2454421,1,0,energy_consumption_trns_road_heavy_regional_electricity
cb:trns:road_safety:X:electricity,1,PFLO:NET_ZERO,trns_road_safety_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,energy_consumption_trns_public_electricity|energy_consumption_trns_road_heavy_freight_electricity|energy_consumption_trns_road_heavy_regional_electricity|energy_consumption_trns_road_light_electricity,cb:trns:road_safety:X:electricity,-2454421,1,0,energy_consumption_trns_road_heavy_freight_electricity
cb:trns:road_safety:X:electricity,1,PFLO:NET_ZERO,trns_road_safety_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,energy_consumption_trns_public_electricity|energy_consumption_trns_road_heavy_freight_electricity|energy_consumption_trns_road_heavy_regional_electricity|energy_consumption_trns_road_light_electricity,cb:trns:road_safety:X:electricity,-2454421,1,0,energy_consumption_trns_road_light_electricity
cb:trns:road_safety:X:electricity,1,PFLO:NET_ZERO,trns_road_safety_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,energy_consumption_trns_public_electricity|energy_consumption_trns_road_heavy_freight_electricity|energy_consumption_trns_road_heavy_regional_electricity|energy_consumption_trns_road_light_electricity,cb:trns:road_safety:X:electricity,-2454421,1,0,energy_consumption_trns_public_electricity
cb:trww:technical_cost:wastewater_treatment:tertiary_aerobic,1,PFLO:NET_ZERO,trww_treatment_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,vol_trww_ww_treated_advanced_aerobic_m3,cb:trww:technical_cost:wastewater_treatment:tertiary_aerobic,-3.04,1,0,vol_trww_ww_treated_advanced_aerobic_m3
cb:trww:technical_cost:wastewater_treatment:tertiary_anaerobic,1,PFLO:NET_ZERO,trww_treatment_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,vol_trww_ww_treated_advanced_anaerobic_m3,cb:trww:technical_cost:wastewater_treatment:tertiary_anaerobic,-3.04,1,0,vol_trww_ww_treated_advanced_anaerobic_m3
cb:trww:technical_cost:wastewater_treatment:primary,1,PFLO:NET_ZERO,trww_treatment_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,vol_trww_ww_treated_primary_m3,cb:trww:technical_cost:wastewater_treatment:primary,-0.64,1,0,vol_trww_ww_treated_primary_m3
cb:trww:technical_cost:wastewater_treatment:secondary_aerobic,1,PFLO:NET_ZERO,trww_treatment_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,vol_trww_ww_treated_secondary_aerobic_m3,cb:trww:technical_cost:wastewater_treatment:secondary_aerobic,-1.44,1,0,vol_trww_ww_treated_secondary_aerobic_m3
cb:trww:technical_cost:wastewater_treatment:secondary_anaerobic,1,PFLO:NET_ZERO,trww_treatment_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,vol_trww_ww_treated_secondary_anaerobic_m3,cb:trww:technical_cost:wastewater_treatment:secondary_anaerobic,-1.44,1,0,vol_trww_ww_treated_secondary_anaerobic_m3
cb:trww:technical_cost:wastewater_treatment:untreated_with_sewerage,1,PFLO:NET_ZERO,trww_treatment_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,vol_trww_ww_untreated_with_sewerage_m3,cb:trww:technical_cost:wastewater_treatment:untreated_with_sewerage,-0.06,1,0,vol_trww_ww_untreated_with_sewerage_m3
cb:trww:water_pollution:wastewater_treatment:P,1,PFLO:NET_ZERO,trww_treatment_water_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_trww_p_removed_tonne,cb:trww:water_pollution:wastewater_treatment:P,51000,1,0,qty_trww_p_removed_tonne
cb:trww:water_pollution:wastewater_treatment:N,1,PFLO:NET_ZERO,trww_treatment_water_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_trww_n_removed_tonne,cb:trww:water_pollution:wastewater_treatment:N,20000,1,0,qty_trww_n_removed_tonne
cb:trww:water_pollution:wastewater_treatment:COD,1,PFLO:NET_ZERO,trww_treatment_water_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_trww_cod_removed_*,cb:trww:water_pollution:wastewater_treatment:COD,130,1,1,qty_trww_cod_removed_untreated_no_sewerage_tonne
cb:trww:water_pollution:wastewater_treatment:COD,1,PFLO:NET_ZERO,trww_treatment_water_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_trww_cod_removed_*,cb:trww:water_pollution:wastewater_treatment:COD,130,1,1,qty_trww_cod_removed_treated_advanced_anaerobic_tonne
cb:trww:water_pollution:wastewater_treatment:COD,1,PFLO:NET_ZERO,trww_treatment_water_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_trww_cod_removed_*,cb:trww:water_pollution:wastewater_treatment:COD,130,1,1,qty_trww_cod_removed_treated_secondary_anaerobic_tonne
cb:trww:water_pollution:wastewater_treatment:COD,1,PFLO:NET_ZERO,trww_treatment_water_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_trww_cod_removed_*,cb:trww:water_pollution:wastewater_treatment:COD,130,1,1,qty_trww_cod_removed_treated_latrine_unimproved_tonne
cb:trww:water_pollution:wastewater_treatment:COD,1,PFLO:NET_ZERO,trww_treatment_water_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_trww_cod_removed_*,cb:trww:water_pollution:wastewater_treatment:COD,130,1,1,qty_trww_cod_removed_treated_primary_tonne
cb:trww:water_pollution:wastewater_treatment:COD,1,PFLO:NET_ZERO,trww_treatment_water_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_trww_cod_removed_*,cb:trww:water_pollution:wastewater_treatment:COD,130,1,1,qty_trww_cod_removed_treated_advanced_aerobic_tonne
cb:trww:water_pollution:wastewater_treatment:COD,1,PFLO:NET_ZERO,trww_treatment_water_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_trww_cod_removed_*,cb:trww:water_pollution:wastewater_treatment:COD,130,1,1,qty_trww_cod_removed_untreated_with_sewerage_tonne
cb:trww:water_pollution:wastewater_treatment:COD,1,PFLO:NET_ZERO,trww_treatment_water_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_trww_cod_removed_*,cb:trww:water_pollution:wastewater_treatment:COD,130,1,1,qty_trww_cod_removed_treated_latrine_improved_tonne
cb:trww:water_pollution:wastewater_treatment:COD,1,PFLO:NET_ZERO,trww_treatment_water_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_trww_cod_removed_*,cb:trww:water_pollution:wastewater_treatment:COD,130,1,1,qty_trww_cod_removed_treated_secondary_aerobic_tonne
cb:trww:water_pollution:wastewater_treatment:COD,1,PFLO:NET_ZERO,trww_treatment_water_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_trww_cod_removed_*,cb:trww:water_pollution:wastewater_treatment:COD,130,1,1,qty_trww_cod_removed_treated_septic_tonne
cb:trww:water_pollution:wastewater_treatment:BOD,1,PFLO:NET_ZERO,trww_treatment_water_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_trww_bod_removed_*,cb:trww:water_pollution:wastewater_treatment:BOD,60,1,1,qty_trww_bod_removed_treated_secondary_aerobic_tonne
cb:trww:water_pollution:wastewater_treatment:BOD,1,PFLO:NET_ZERO,trww_treatment_water_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_trww_bod_removed_*,cb:trww:water_pollution:wastewater_treatment:BOD,60,1,1,qty_trww_bod_removed_treated_advanced_aerobic_tonne
cb:trww:water_pollution:wastewater_treatment:BOD,1,PFLO:NET_ZERO,trww_treatment_water_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_trww_bod_removed_*,cb:trww:water_pollution:wastewater_treatment:BOD,60,1,1,qty_trww_bod_removed_treated_latrine_unimproved_tonne
cb:trww:water_pollution:wastewater_treatment:BOD,1,PFLO:NET_ZERO,trww_treatment_water_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_trww_bod_removed_*,cb:trww:water_pollution:wastewater_treatment:BOD,60,1,1,qty_trww_bod_removed_treated_secondary_anaerobic_tonne
cb:trww:water_pollution:wastewater_treatment:BOD,1,PFLO:NET_ZERO,trww_treatment_water_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_trww_bod_removed_*,cb:trww:water_pollution:wastewater_treatment:BOD,60,1,1,qty_trww_bod_removed_treated_latrine_improved_tonne
cb:trww:water_pollution:wastewater_treatment:BOD,1,PFLO:NET_ZERO,trww_treatment_water_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_trww_bod_removed_*,cb:trww:water_pollution:wastewater_treatment:BOD,60,1,1,qty_trww_bod_removed_untreated_no_sewerage_tonne
cb:trww:water_pollution:wastewater_treatment:BOD,1,PFLO:NET_ZERO,trww_treatment_water_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_trww_bod_removed_*,cb:trww:water_pollution:wastewater_treatment:BOD,60,1,1,qty_trww_bod_removed_treated_septic_tonne
cb:trww:water_pollution:wastewater_treatment:BOD,1,PFLO:NET_ZERO,trww_treatment_water_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_trww_bod_removed_*,cb:trww:water_pollution:wastewater_treatment:BOD,60,1,1,qty_trww_bod_removed_treated_primary_tonne
cb:trww:water_pollution:wastewater_treatment:BOD,1,PFLO:NET_ZERO,trww_treatment_water_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_trww_bod_removed_*,cb:trww:water_pollution:wastewater_treatment:BOD,60,1,1,qty_trww_bod_removed_treated_advanced_anaerobic_tonne
cb:trww:water_pollution:wastewater_treatment:BOD,1,PFLO:NET_ZERO,trww_treatment_water_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_trww_bod_removed_*,cb:trww:water_pollution:wastewater_treatment:BOD,60,1,1,qty_trww_bod_removed_untreated_with_sewerage_tonne
cb:trww:technical_cost:waste_to_energy:X,1,PFLO:NET_ZERO,trww_waste_to_energy_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,gasrecovered_trww_biogas_tonne,cb:trww:technical_cost:waste_to_energy:X,-500,1,1,gasrecovered_trww_biogas_tonne
cb:trww:fuel_cost:waste_to_energy_value:X,1,PFLO:NET_ZERO,trww_waste_to_energy_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,gasrecovered_trww_biogas_tonne,cb:trww:fuel_cost:waste_to_energy_value:X,323.5294118,1,1,gasrecovered_trww_biogas_tonne
cb:waso:env_pollution:open_dumping:X,1,PFLO:NET_ZERO,waso_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:env_pollution:open_dumping:X,-115,1,1,qty_waso_open_dump_plastic_tonne
cb:waso:env_pollution:open_dumping:X,1,PFLO:NET_ZERO,waso_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:env_pollution:open_dumping:X,-115,1,1,qty_waso_open_dump_glass_tonne
cb:waso:env_pollution:open_dumping:X,1,PFLO:NET_ZERO,waso_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:env_pollution:open_dumping:X,-115,1,1,qty_waso_open_dump_wood_tonne
cb:waso:env_pollution:open_dumping:X,1,PFLO:NET_ZERO,waso_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:env_pollution:open_dumping:X,-115,1,1,qty_waso_open_dump_sludge_tonne
cb:waso:env_pollution:open_dumping:X,1,PFLO:NET_ZERO,waso_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:env_pollution:open_dumping:X,-115,1,1,qty_waso_open_dump_textiles_tonne
cb:waso:env_pollution:open_dumping:X,1,PFLO:NET_ZERO,waso_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:env_pollution:open_dumping:X,-115,1,1,qty_waso_open_dump_other_tonne
cb:waso:env_pollution:open_dumping:X,1,PFLO:NET_ZERO,waso_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:env_pollution:open_dumping:X,-115,1,1,qty_waso_open_dump_food_tonne
cb:waso:env_pollution:open_dumping:X,1,PFLO:NET_ZERO,waso_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:env_pollution:open_dumping:X,-115,1,1,qty_waso_open_dump_yard_tonne
cb:waso:env_pollution:open_dumping:X,1,PFLO:NET_ZERO,waso_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:env_pollution:open_dumping:X,-115,1,1,qty_waso_open_dump_paper_tonne
cb:waso:env_pollution:open_dumping:X,1,PFLO:NET_ZERO,waso_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:env_pollution:open_dumping:X,-115,1,1,qty_waso_open_dump_rubber_leather_tonne
cb:waso:env_pollution:open_dumping:X,1,PFLO:NET_ZERO,waso_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:env_pollution:open_dumping:X,-115,1,1,qty_waso_open_dump_metal_tonne
cb:waso:env_pollution:open_dumping:X,1,PFLO:NET_ZERO,waso_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:env_pollution:open_dumping:X,-115,1,1,qty_waso_open_dump_chemical_industrial_tonne
cb:waso:env_pollution:open_dumping:X,1,PFLO:NET_ZERO,waso_pollution_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_waso_open_dump_*,cb:waso:env_pollution:open_dumping:X,-115,1,1,qty_waso_open_dump_nappies_tonne
cb:waso:technical_cost:waste_collection:biogas,1,PFLO:NET_ZERO,waso_waste_collection_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_waso_biogas_*,cb:waso:technical_cost:waste_collection:biogas,-86,1,1,qty_waso_biogas_food_tonne
cb:waso:technical_cost:waste_collection:biogas,1,PFLO:NET_ZERO,waso_waste_collection_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_waso_biogas_*,cb:waso:technical_cost:waste_collection:biogas,-86,1,1,qty_waso_biogas_yard_tonne
cb:waso:technical_cost:waste_collection:biogas,1,PFLO:NET_ZERO,waso_waste_collection_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_waso_biogas_*,cb:waso:technical_cost:waste_collection:biogas,-86,1,1,qty_waso_biogas_sludge_tonne
cb:waso:technical_cost:waste_collection:compost,1,PFLO:NET_ZERO,waso_waste_collection_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_waso_compost_*,cb:waso:technical_cost:waste_collection:compost,-86,1,1,qty_waso_compost_food_tonne
cb:waso:technical_cost:waste_collection:compost,1,PFLO:NET_ZERO,waso_waste_collection_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_waso_compost_*,cb:waso:technical_cost:waste_collection:compost,-86,1,1,qty_waso_compost_sludge_tonne
cb:waso:technical_cost:waste_collection:compost,1,PFLO:NET_ZERO,waso_waste_collection_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_waso_compost_*,cb:waso:technical_cost:waste_collection:compost,-86,1,1,qty_waso_compost_yard_tonne
cb:waso:technical_cost:waste_collection:incinerated,1,PFLO:NET_ZERO,waso_waste_collection_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_waso_incinerated_*,cb:waso:technical_cost:waste_collection:incinerated,-86,1,1,qty_waso_incinerated_rubber_leather_tonne
cb:waso:technical_cost:waste_collection:incinerated,1,PFLO:NET_ZERO,waso_waste_collection_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_waso_incinerated_*,cb:waso:technical_cost:waste_collection:incinerated,-86,1,1,qty_waso_incinerated_glass_tonne
cb:waso:technical_cost:waste_collection:incinerated,1,PFLO:NET_ZERO,waso_waste_collection_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_waso_incinerated_*,cb:waso:technical_cost:waste_collection:incinerated,-86,1,1,qty_waso_incinerated_food_tonne
cb:waso:technical_cost:waste_collection:incinerated,1,PFLO:NET_ZERO,waso_waste_collection_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_waso_incinerated_*,cb:waso:technical_cost:waste_collection:incinerated,-86,1,1,qty_waso_incinerated_plastic_tonne
cb:waso:technical_cost:waste_collection:incinerated,1,PFLO:NET_ZERO,waso_waste_collection_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_waso_incinerated_*,cb:waso:technical_cost:waste_collection:incinerated,-86,1,1,qty_waso_incinerated_wood_tonne
cb:waso:technical_cost:waste_collection:incinerated,1,PFLO:NET_ZERO,waso_waste_collection_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_waso_incinerated_*,cb:waso:technical_cost:waste_collection:incinerated,-86,1,1,qty_waso_incinerated_yard_tonne
cb:waso:technical_cost:waste_collection:incinerated,1,PFLO:NET_ZERO,waso_waste_collection_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_waso_incinerated_*,cb:waso:technical_cost:waste_collection:incinerated,-86,1,1,qty_waso_incinerated_sludge_tonne
cb:waso:technical_cost:waste_collection:incinerated,1,PFLO:NET_ZERO,waso_waste_collection_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_waso_incinerated_*,cb:waso:technical_cost:waste_collection:incinerated,-86,1,1,qty_waso_incinerated_textiles_tonne
cb:waso:technical_cost:waste_collection:incinerated,1,PFLO:NET_ZERO,waso_waste_collection_cost_factors,cb_apply_cost_factors,PFLO:NET_ZERO,LNDU:PLUR,qty_waso_incinerated_*,cb:waso:technical_cost:waste_collection:incinerated,-86,1,1,qty_waso_incinerated_other_tonne
